Age,Gender,Annual Income,Marital Status,Number of Dependents,Education Level,Occupation,Health Score,Location,Policy Type,Previous Claims,Credit Score,Insurance Duration,Customer Feedback,Smoking Status,Exercise Frequency,Property Type,Premium Amount,Year,Day,Month_name
61.0,Male,1646.0,Single,1.0,Master's,,49.07185358794372,Suburban,Premium,0.0,824.0,9.0,Good,No,Daily,Condo,1137.0,2019,23,October
43.0,Male,26200.0,Divorced,2.0,High School,,,Rural,Premium,,722.0,3.0,Average,No,Monthly,Condo,784.0,2020,11,February
25.0,Male,27365.0,Single,3.0,High School,Employed,40.58891832775189,Urban,Comprehensive,,782.0,4.0,Good,Yes,Daily,Apartment,225.0,2022,15,April
32.0,Male,4834.0,Divorced,3.0,Bachelor's,,31.23563524481284,Suburban,Comprehensive,2.0,745.0,4.0,Poor,Yes,Monthly,House,2069.0,2020,29,December
37.0,Female,133397.0,Married,4.0,Master's,,5.881914181373245,Urban,Basic,,356.0,9.0,Good,Yes,Monthly,Apartment,356.0,2024,9,April
50.0,Male,14536.0,Single,0.0,PhD,Employed,29.057038764733846,Suburban,Premium,,704.0,4.0,Average,Yes,Monthly,Apartment,4522.0,2022,1,May
,Female,14079.0,Married,1.0,High School,Self-Employed,14.94414854484292,Suburban,Comprehensive,1.0,,6.0,Poor,No,Rarely,Condo,1404.0,2023,24,May
42.0,Male,2498.0,Single,4.0,Master's,,21.88346533528764,Rural,Comprehensive,,445.0,5.0,Poor,No,Weekly,House,589.0,2019,6,December
33.0,Female,22573.0,Divorced,0.0,Master's,Self-Employed,24.92669278703413,Suburban,Comprehensive,,406.0,9.0,Poor,Yes,Weekly,House,50.0,2021,5,April
30.0,Female,91730.0,Divorced,2.0,PhD,Self-Employed,7.641418521380945,Urban,Basic,,459.0,2.0,Average,Yes,Rarely,House,1217.0,2020,7,January
40.0,Male,90500.0,Divorced,3.0,High School,Unemployed,37.01783776163302,Rural,Comprehensive,,452.0,7.0,Good,Yes,Rarely,House,1078.0,2020,21,May
19.0,Male,18082.0,Single,1.0,PhD,,18.624132899490505,Rural,Premium,0.0,,1.0,Average,No,Rarely,House,557.0,2021,29,January
42.0,Female,69512.0,Married,2.0,Bachelor's,,18.96437252969326,Rural,Comprehensive,,622.0,6.0,,No,Monthly,Apartment,24.0,2021,31,January
43.0,Male,29310.0,Single,,High School,Self-Employed,36.82880090231504,Urban,Premium,0.0,546.0,4.0,Good,No,Rarely,Condo,940.0,2022,13,May
27.0,Male,96722.0,Married,3.0,Bachelor's,Employed,49.26340029360881,Urban,Premium,0.0,312.0,1.0,Good,No,Monthly,Condo,498.0,2022,13,April
64.0,Female,27197.0,Single,4.0,PhD,Self-Employed,25.45344053640691,Rural,Premium,,676.0,4.0,Good,No,Weekly,House,725.0,2019,10,December
26.0,Male,28759.0,Married,3.0,High School,Unemployed,36.81838269422359,Rural,Comprehensive,1.0,352.0,2.0,Poor,No,Monthly,House,703.0,2020,28,January
25.0,Male,46678.0,Single,4.0,Bachelor's,,29.958180277998885,Rural,Comprehensive,,663.0,9.0,Average,Yes,Monthly,Condo,331.0,2021,26,September
57.0,Male,25228.0,Single,3.0,PhD,,27.97916605768012,Urban,Comprehensive,,689.0,3.0,Poor,Yes,Weekly,House,2793.0,2020,3,February
18.0,Female,33472.0,Married,3.0,PhD,,21.33349543725161,Suburban,Premium,0.0,612.0,4.0,Good,Yes,Monthly,House,431.0,2020,16,June
35.0,Female,95105.0,Single,3.0,Bachelor's,Employed,43.36889238489415,Rural,Premium,1.0,662.0,7.0,Good,Yes,Rarely,House,50.0,2023,16,March
23.0,Male,53664.0,Divorced,0.0,High School,Self-Employed,6.937232835857826,Suburban,Comprehensive,,302.0,8.0,Good,Yes,Weekly,House,967.0,2023,15,December
58.0,Male,62725.0,Married,0.0,PhD,Self-Employed,35.89860270800964,Rural,Premium,2.0,641.0,6.0,Average,Yes,Rarely,Apartment,431.0,2020,19,January
47.0,Female,81328.0,Divorced,3.0,Master's,Self-Employed,32.89383031917939,Urban,Premium,,437.0,4.0,Poor,Yes,Monthly,Apartment,519.0,2020,21,March
39.0,Male,43483.0,Divorced,,High School,Unemployed,,Rural,Basic,,727.0,1.0,Good,Yes,Weekly,Condo,906.0,2020,4,January
38.0,Male,,Single,0.0,PhD,Self-Employed,13.068404154842742,Rural,Comprehensive,1.0,605.0,3.0,Poor,Yes,Rarely,House,191.0,2020,30,September
19.0,Male,104430.0,Married,2.0,Bachelor's,,28.22491317599373,Urban,Premium,2.0,810.0,8.0,Average,No,Weekly,House,24.0,2024,2,June
63.0,Male,11989.0,Married,2.0,Master's,Self-Employed,21.6438609861781,Suburban,Premium,,622.0,8.0,Average,Yes,Monthly,Condo,819.0,2022,25,July
43.0,Female,30253.0,Divorced,3.0,High School,Employed,27.26161222336724,Suburban,Basic,,784.0,9.0,Poor,No,Daily,Condo,473.0,2023,11,May
26.0,Male,15688.0,Married,4.0,PhD,,39.26267608415863,Suburban,Premium,1.0,405.0,1.0,Average,No,Weekly,Apartment,1011.0,2019,4,December
19.0,Male,39881.0,Married,0.0,PhD,,21.836713063947872,Urban,Comprehensive,2.0,671.0,5.0,Poor,No,Weekly,Condo,1009.0,2020,28,February
50.0,Female,26961.0,Divorced,1.0,PhD,Employed,33.98869878248266,Urban,Comprehensive,,758.0,8.0,Average,No,Rarely,Condo,885.0,2019,1,December
44.0,Male,68700.0,Married,1.0,Bachelor's,Unemployed,13.538857253588922,Suburban,Basic,3.0,,8.0,Average,Yes,Monthly,Condo,101.0,2023,1,August
55.0,Female,18635.0,Married,1.0,PhD,,23.334541377861672,Suburban,Premium,,744.0,6.0,Poor,No,Daily,Apartment,277.0,2021,10,January
36.0,Male,27804.0,Single,4.0,Master's,Unemployed,14.90822814007912,Rural,Premium,,382.0,1.0,Average,Yes,Weekly,Condo,2740.0,2019,20,August
35.0,Female,3356.0,Single,3.0,Bachelor's,,,Suburban,Premium,,571.0,5.0,Good,No,Weekly,House,20.0,2022,23,August
21.0,Female,5396.0,Single,1.0,Bachelor's,,4.472115964729201,Urban,Premium,2.0,436.0,5.0,Average,No,Monthly,House,1215.0,2022,8,August
45.0,Male,6920.0,Married,2.0,Master's,Employed,18.69345333704677,Rural,Basic,1.0,687.0,2.0,Good,No,Rarely,House,1744.0,2020,18,June
55.0,Male,29453.0,Married,1.0,Bachelor's,Employed,28.9135516757384,Urban,Comprehensive,3.0,758.0,4.0,Good,Yes,Monthly,House,1242.0,2022,1,April
64.0,Female,1139.0,Married,1.0,PhD,,20.947307546308863,Rural,Basic,,431.0,9.0,Poor,No,Weekly,Condo,27.0,2021,27,June
24.0,Male,,Single,3.0,PhD,Unemployed,52.14999490814605,Urban,Comprehensive,1.0,649.0,4.0,Poor,No,Weekly,Apartment,45.0,2019,21,October
30.0,Female,9054.0,Married,4.0,Bachelor's,Employed,25.791946302962227,Rural,Comprehensive,,,7.0,Poor,Yes,Weekly,Apartment,834.0,2021,20,April
43.0,Male,43759.0,Married,3.0,High School,,25.40641010617008,Rural,Premium,,741.0,3.0,Poor,Yes,Daily,Apartment,1473.0,2024,17,May
46.0,Male,89047.0,Single,4.0,PhD,Unemployed,44.938500643473866,Urban,Premium,,345.0,9.0,Poor,No,Rarely,Condo,28.0,2020,2,December
34.0,Male,,Divorced,,Master's,Employed,,Rural,Premium,1.0,501.0,6.0,Good,Yes,Monthly,Condo,2023.0,2022,7,November
57.0,Female,36115.0,Married,2.0,PhD,Unemployed,6.493656304416675,Urban,Premium,1.0,774.0,8.0,Poor,Yes,Weekly,Condo,912.0,2022,21,March
61.0,Male,62693.0,Married,0.0,Master's,Unemployed,27.17677899863034,Suburban,Basic,0.0,405.0,8.0,Poor,Yes,Monthly,Apartment,565.0,2023,4,December
37.0,Male,149990.0,Divorced,3.0,Master's,,32.71709615213806,Urban,Basic,1.0,376.0,1.0,Good,No,Weekly,House,418.0,2019,25,November
31.0,Female,24237.0,Single,0.0,Master's,Self-Employed,9.490963121347011,Rural,Comprehensive,0.0,505.0,9.0,Good,Yes,Weekly,Apartment,434.0,2022,28,November
60.0,Male,13533.0,Married,,Bachelor's,Employed,13.088915810590274,Rural,Comprehensive,,827.0,1.0,Average,Yes,Monthly,House,633.0,2022,12,January
21.0,Female,74089.0,Married,1.0,Master's,Self-Employed,28.678415977141007,Urban,Premium,0.0,466.0,2.0,Poor,No,Rarely,Condo,3162.0,2020,26,June
35.0,Female,96689.0,Divorced,2.0,PhD,Unemployed,15.31371941758196,Suburban,Comprehensive,0.0,,8.0,Poor,No,Weekly,Apartment,112.0,2020,10,July
35.0,Male,50966.0,Divorced,1.0,PhD,Self-Employed,41.498933465664514,Rural,Comprehensive,1.0,310.0,3.0,Poor,No,Daily,House,689.0,2021,2,February
53.0,Female,24336.0,Married,3.0,High School,Unemployed,38.87837584717004,Rural,Basic,,705.0,7.0,Average,Yes,Daily,House,571.0,2020,14,April
39.0,Male,30228.0,Divorced,4.0,Master's,Unemployed,41.87860990578719,Rural,Basic,0.0,668.0,3.0,Good,No,Rarely,House,115.0,2023,9,August
49.0,Female,57514.0,Single,0.0,PhD,Self-Employed,9.064486992701104,Rural,Premium,0.0,505.0,6.0,Poor,Yes,Weekly,House,2049.0,2020,26,December
37.0,Female,114680.0,Single,0.0,Bachelor's,,4.618717608820112,Urban,Premium,2.0,793.0,3.0,Good,No,Weekly,House,2174.0,2024,17,April
43.0,Male,17074.0,Divorced,1.0,PhD,Unemployed,14.597635807254852,Urban,Premium,1.0,479.0,9.0,,Yes,Weekly,Apartment,23.0,2020,11,June
39.0,Female,8078.0,Divorced,0.0,PhD,Employed,17.83540110805182,Rural,Comprehensive,1.0,726.0,9.0,Good,No,Monthly,House,595.0,2019,8,December
34.0,Male,6867.0,Single,1.0,Bachelor's,Unemployed,9.122594227167722,Urban,Basic,0.0,766.0,3.0,Good,Yes,Monthly,House,217.0,2020,26,December
30.0,Female,23042.0,Divorced,0.0,PhD,,16.93366245807606,Rural,Premium,1.0,601.0,1.0,Average,No,Daily,House,1179.0,2022,7,April
21.0,Female,10145.0,Single,3.0,Bachelor's,,17.61939519549061,Suburban,Basic,1.0,445.0,2.0,Poor,Yes,Rarely,Condo,1484.0,2024,15,March
58.0,Female,30892.0,Married,4.0,PhD,,32.7358301051351,Urban,Basic,1.0,568.0,4.0,Poor,Yes,Daily,House,1476.0,2022,30,April
61.0,Male,12082.0,Divorced,2.0,Master's,,29.82801434678886,Urban,Premium,1.0,677.0,7.0,Good,No,Weekly,House,1632.0,2023,28,January
43.0,Male,16230.0,Single,2.0,Master's,Unemployed,18.26397674402768,Suburban,Basic,0.0,581.0,2.0,Good,Yes,Weekly,Apartment,822.0,2022,10,February
52.0,Female,81828.0,Single,3.0,Master's,Self-Employed,23.9482319195902,Rural,Basic,,324.0,2.0,Poor,No,Daily,Apartment,3259.0,2024,3,May
33.0,Female,46253.0,Married,4.0,High School,,26.88262397963493,Urban,Comprehensive,,827.0,8.0,Average,Yes,Rarely,House,518.0,2024,23,March
53.0,Male,29123.0,Divorced,1.0,Bachelor's,Unemployed,22.48159318517678,Suburban,Comprehensive,1.0,585.0,4.0,Poor,No,Daily,House,649.0,2023,18,September
48.0,Male,123902.0,Married,1.0,High School,Unemployed,50.56435987494709,Suburban,Comprehensive,,537.0,5.0,Good,No,Rarely,House,286.0,2021,9,February
39.0,Female,1035.0,Single,,Bachelor's,,10.946646823850331,Suburban,Premium,,360.0,7.0,Average,No,Daily,Condo,727.0,2022,17,July
23.0,Male,,Married,2.0,PhD,Employed,18.934943697490294,Urban,Comprehensive,2.0,516.0,2.0,Average,No,Weekly,House,3376.0,2021,19,September
20.0,Female,617.0,Single,,High School,,22.554182467175348,Rural,Basic,2.0,632.0,3.0,Poor,No,Daily,Apartment,1586.0,2023,22,September
35.0,Male,6960.0,Married,,Master's,Self-Employed,10.83628160693327,Suburban,Comprehensive,,796.0,8.0,Average,Yes,Weekly,Apartment,639.0,2023,27,December
47.0,Female,,Married,1.0,Bachelor's,Self-Employed,12.234047428679828,Suburban,Basic,0.0,492.0,7.0,Good,No,Daily,House,259.0,2020,13,February
36.0,Male,18332.0,Divorced,0.0,Master's,Self-Employed,24.162299531966863,Suburban,Basic,2.0,568.0,3.0,Poor,Yes,Weekly,Condo,687.0,2020,14,September
46.0,Female,17999.0,Divorced,0.0,Master's,,14.557929831016494,Suburban,Premium,,,8.0,Average,No,Daily,Apartment,1251.0,2024,26,April
29.0,Male,60599.0,Married,0.0,Master's,Self-Employed,24.471578537531684,Urban,Premium,2.0,383.0,9.0,,Yes,Rarely,Condo,1544.0,2020,9,May
44.0,Male,29139.0,Single,,PhD,Employed,22.83096852899024,Urban,Basic,2.0,624.0,5.0,Average,No,Rarely,Condo,74.0,2020,30,January
28.0,Female,28305.0,Divorced,3.0,Bachelor's,,31.84616014325792,Suburban,Basic,1.0,485.0,6.0,Good,Yes,Weekly,Condo,225.0,2022,18,July
62.0,Male,3284.0,Married,4.0,Bachelor's,Self-Employed,8.715252501608399,Rural,Basic,0.0,479.0,6.0,,Yes,Rarely,Apartment,1679.0,2023,18,May
47.0,Male,6941.0,Single,0.0,PhD,Unemployed,48.0409302805724,Urban,Basic,,443.0,6.0,Good,No,Rarely,House,1116.0,2020,23,July
54.0,Male,629.0,Divorced,3.0,PhD,Self-Employed,36.67595895431474,Rural,Comprehensive,2.0,519.0,8.0,Poor,Yes,Rarely,House,1079.0,2021,2,May
,Female,4818.0,Single,2.0,Bachelor's,,13.019562898299894,Suburban,Basic,0.0,555.0,6.0,Poor,Yes,Weekly,House,49.0,2022,15,April
33.0,Female,1790.0,Single,2.0,High School,Unemployed,18.03822503966424,Suburban,Comprehensive,1.0,,4.0,Good,Yes,Daily,House,2188.0,2022,18,November
64.0,Female,92925.0,Single,3.0,Master's,,8.959388709364202,Urban,Comprehensive,3.0,399.0,8.0,Poor,No,Daily,Condo,865.0,2020,8,August
48.0,Female,18671.0,Divorced,2.0,Master's,,49.42001673949415,Urban,Comprehensive,1.0,791.0,1.0,Good,No,Rarely,Condo,110.0,2023,8,October
47.0,Male,52682.0,Married,4.0,PhD,Unemployed,14.06832806486487,Urban,Comprehensive,1.0,383.0,4.0,Poor,Yes,Monthly,Condo,2772.0,2024,14,February
59.0,Female,108780.0,Single,2.0,PhD,Employed,39.02846097537247,Urban,Basic,0.0,644.0,4.0,Good,No,Daily,House,381.0,2023,16,May
26.0,Male,4921.0,Married,0.0,Bachelor's,Self-Employed,25.37883811501236,Suburban,Basic,1.0,737.0,8.0,Good,No,Rarely,Condo,4551.0,2023,26,December
31.0,Female,18149.0,Divorced,0.0,PhD,Unemployed,31.45174880907856,Suburban,Premium,3.0,656.0,9.0,Poor,Yes,Monthly,House,705.0,2020,6,August
35.0,Female,14193.0,Divorced,2.0,High School,Unemployed,7.39321915108408,Suburban,Premium,,845.0,6.0,Average,No,Monthly,Condo,141.0,2022,3,April
46.0,Male,35759.0,Married,1.0,Bachelor's,,25.92228894094424,Suburban,Premium,0.0,751.0,1.0,Average,Yes,Daily,House,2034.0,2019,26,October
56.0,Female,3621.0,Married,0.0,PhD,,11.80497143618898,Rural,Comprehensive,2.0,617.0,3.0,Good,No,Monthly,Condo,1420.0,2023,7,October
53.0,Female,3440.0,Single,4.0,High School,Unemployed,,Suburban,Comprehensive,,488.0,6.0,Average,Yes,Weekly,Condo,890.0,2020,19,July
58.0,Female,44740.0,Divorced,3.0,PhD,Unemployed,31.48692622593284,Urban,Premium,,690.0,7.0,Good,Yes,Rarely,Apartment,973.0,2022,6,January
64.0,Male,7770.0,Single,4.0,PhD,,21.890204540576985,Rural,Basic,0.0,796.0,4.0,Good,Yes,Weekly,Apartment,82.0,2020,21,August
53.0,Male,23104.0,Divorced,4.0,Bachelor's,Employed,34.07924016953172,Suburban,Comprehensive,1.0,581.0,7.0,Poor,Yes,Daily,House,852.0,2022,9,February
43.0,Female,37303.0,Married,2.0,PhD,Self-Employed,40.70229164960536,Suburban,Basic,0.0,366.0,2.0,Good,Yes,Weekly,House,1229.0,2024,24,May
60.0,Female,5817.0,Single,4.0,High School,,13.63370040196881,Rural,Premium,0.0,535.0,9.0,Average,Yes,Weekly,Apartment,3424.0,2021,24,March
32.0,Male,35440.0,Divorced,2.0,High School,Unemployed,44.35550542156271,Rural,Premium,0.0,481.0,6.0,,Yes,Monthly,Condo,596.0,2023,29,December
39.0,Female,30647.0,Divorced,2.0,Bachelor's,,19.49237078573845,Urban,Premium,1.0,575.0,2.0,Average,Yes,Weekly,Apartment,3353.0,2024,1,March
22.0,Male,26953.0,Single,3.0,PhD,Employed,9.528549813643831,Suburban,Basic,0.0,762.0,8.0,Good,Yes,Daily,Condo,782.0,2020,25,February
47.0,Male,46601.0,Married,3.0,Master's,,23.7238067933321,Suburban,Basic,1.0,424.0,6.0,Average,No,Rarely,Condo,821.0,2020,21,August
46.0,Male,92487.0,Married,4.0,PhD,,49.84430408579092,Urban,Basic,0.0,564.0,8.0,Poor,Yes,Monthly,Apartment,2077.0,2022,21,September
37.0,Male,29190.0,Single,0.0,PhD,Self-Employed,27.011644174240747,Suburban,Basic,,595.0,8.0,Good,No,Weekly,Apartment,828.0,2021,16,May
43.0,Male,3729.0,Single,4.0,Master's,Employed,22.134426975630447,Suburban,Basic,2.0,710.0,3.0,Poor,No,Daily,Condo,564.0,2023,3,December
44.0,Male,6535.0,Single,2.0,Master's,Employed,24.620182934789494,Urban,Basic,,331.0,3.0,Poor,No,Monthly,House,526.0,2024,6,July
36.0,Male,54680.0,Married,0.0,Master's,Unemployed,40.36181061446355,Rural,Comprehensive,1.0,381.0,7.0,Poor,Yes,Weekly,Condo,1590.0,2024,21,March
34.0,Male,38651.0,Single,1.0,High School,Employed,14.913731493516972,Urban,Comprehensive,,759.0,7.0,Poor,Yes,Monthly,Condo,1226.0,2020,17,February
52.0,Male,1259.0,Divorced,2.0,Bachelor's,,10.752611647198371,Urban,Comprehensive,2.0,811.0,6.0,Good,Yes,Weekly,Apartment,1197.0,2024,5,May
59.0,Female,106615.0,Married,3.0,Master's,Employed,23.91289147819886,Suburban,Basic,,805.0,3.0,Good,No,Monthly,Apartment,130.0,2019,10,October
56.0,Female,142781.0,Married,2.0,Bachelor's,Self-Employed,10.435624091980964,Urban,Basic,0.0,679.0,3.0,Average,No,Daily,Condo,163.0,2023,3,July
35.0,Male,32954.0,Married,0.0,High School,Self-Employed,29.39054084191188,Rural,Basic,,438.0,9.0,Good,Yes,Weekly,House,471.0,2024,30,June
61.0,Male,13892.0,Divorced,3.0,PhD,,41.7764640150927,Suburban,Premium,,386.0,8.0,Poor,No,Daily,House,923.0,2020,4,October
52.0,Female,42972.0,Married,3.0,PhD,Unemployed,35.944625553598,Suburban,Premium,0.0,800.0,9.0,Average,No,Monthly,Apartment,1051.0,2023,13,May
30.0,Male,20303.0,Married,0.0,Master's,,7.065717338448714,Urban,Comprehensive,3.0,842.0,6.0,Poor,Yes,Daily,Apartment,3404.0,2020,23,December
53.0,Male,78890.0,Married,0.0,High School,,,Rural,Basic,,486.0,5.0,Average,No,Rarely,House,1747.0,2023,2,July
63.0,Female,17093.0,Divorced,1.0,Bachelor's,Self-Employed,38.71609241788127,Urban,Comprehensive,1.0,603.0,9.0,Poor,No,Daily,Condo,767.0,2021,15,July
46.0,Male,1064.0,Single,3.0,High School,Self-Employed,27.00487140932863,Urban,Premium,2.0,393.0,3.0,Good,No,Monthly,Condo,2551.0,2022,25,May
19.0,Male,29483.0,Divorced,3.0,Bachelor's,,17.928133093692857,Urban,Premium,1.0,,6.0,Average,Yes,Rarely,Apartment,473.0,2020,14,September
42.0,Female,15585.0,Married,1.0,High School,Self-Employed,21.337426264838907,Suburban,Premium,,367.0,7.0,Poor,No,Weekly,Condo,2471.0,2021,10,January
34.0,Male,30792.0,Single,2.0,Bachelor's,Employed,11.886756504765756,Rural,Premium,0.0,818.0,5.0,Average,Yes,Weekly,Condo,925.0,2021,14,June
21.0,Female,5731.0,Married,0.0,High School,Self-Employed,35.78558514500025,Suburban,Comprehensive,0.0,696.0,4.0,Average,Yes,Monthly,House,393.0,2023,13,May
53.0,Female,47822.0,Divorced,1.0,Master's,Unemployed,13.769366838242895,Rural,Premium,2.0,370.0,7.0,Poor,No,Daily,Apartment,494.0,2022,17,December
27.0,Male,27300.0,Single,4.0,High School,Employed,35.6246727362406,Rural,Comprehensive,,493.0,4.0,Good,Yes,Daily,House,1224.0,2023,11,February
33.0,Male,2564.0,Divorced,0.0,High School,Unemployed,24.02473562482445,Urban,Basic,2.0,310.0,3.0,Good,No,Rarely,House,973.0,2024,13,January
55.0,Male,13550.0,Divorced,,Bachelor's,,37.17163099094425,Suburban,Comprehensive,0.0,776.0,5.0,Good,Yes,Daily,Condo,688.0,2020,23,July
34.0,Male,82572.0,Divorced,4.0,PhD,Employed,27.84316507696741,Rural,Comprehensive,3.0,822.0,7.0,Poor,Yes,Rarely,Apartment,1945.0,2020,16,September
56.0,Female,26520.0,Divorced,4.0,PhD,,7.242457723175972,Urban,Premium,2.0,541.0,7.0,Good,No,Weekly,Apartment,2085.0,2024,28,January
46.0,Female,61182.0,Divorced,1.0,Bachelor's,,17.15654832457436,Urban,Basic,2.0,723.0,7.0,Average,No,Rarely,House,1873.0,2022,30,May
52.0,Male,49213.0,Divorced,0.0,PhD,,10.907214332624031,Suburban,Premium,,336.0,7.0,,No,Weekly,Apartment,772.0,2024,9,June
23.0,Female,16091.0,Single,4.0,Master's,Self-Employed,24.98878687728364,Urban,Premium,0.0,776.0,3.0,Average,No,Rarely,Apartment,1043.0,2023,25,March
34.0,Female,2628.0,Married,2.0,High School,,31.07241433789905,Suburban,Comprehensive,,449.0,4.0,Good,Yes,Monthly,Apartment,607.0,2021,15,July
,Male,85842.0,Married,3.0,High School,Employed,24.88383553005665,Urban,Premium,2.0,601.0,2.0,Average,Yes,Monthly,Apartment,2433.0,2022,25,December
61.0,Male,3135.0,Single,0.0,Bachelor's,Unemployed,14.136717207277073,Urban,Comprehensive,1.0,762.0,7.0,Average,Yes,Weekly,House,1409.0,2019,2,December
31.0,Female,48961.0,Divorced,3.0,Master's,Employed,10.836225763483288,Suburban,Basic,1.0,784.0,6.0,Good,No,Monthly,Apartment,128.0,2019,9,November
38.0,Female,48933.0,Single,1.0,Master's,Self-Employed,19.68184625271028,Suburban,Premium,3.0,644.0,4.0,Good,No,Weekly,Condo,48.0,2021,6,December
30.0,Female,10184.0,Single,4.0,Master's,,15.944411941772666,Rural,Basic,1.0,430.0,9.0,Poor,Yes,Daily,House,1827.0,2021,8,December
28.0,Male,136953.0,Married,0.0,High School,Self-Employed,16.845114756682992,Suburban,Basic,0.0,687.0,2.0,Average,Yes,Daily,Condo,382.0,2021,21,October
42.0,Male,2526.0,Married,3.0,High School,,36.9774113419467,Suburban,Comprehensive,0.0,554.0,5.0,Average,Yes,Weekly,Apartment,2399.0,2020,1,June
30.0,Male,15189.0,Single,1.0,Master's,Self-Employed,37.739730008980736,Rural,Comprehensive,1.0,431.0,3.0,Poor,Yes,Monthly,Apartment,703.0,2022,11,February
49.0,Female,617.0,Single,0.0,PhD,Unemployed,13.933294039481558,Urban,Premium,0.0,538.0,1.0,Average,No,Monthly,Apartment,25.0,2021,23,March
20.0,Male,23860.0,Married,4.0,High School,Self-Employed,15.56497865823507,Suburban,Premium,0.0,619.0,7.0,Poor,Yes,Monthly,Condo,3943.0,2020,1,September
52.0,Female,2163.0,Single,2.0,Master's,Unemployed,38.758112085379416,Urban,Premium,0.0,502.0,1.0,Average,No,Weekly,Condo,1131.0,2020,5,March
53.0,Female,9079.0,Married,4.0,Master's,Unemployed,33.854165818355334,Suburban,Comprehensive,1.0,,1.0,Good,No,Monthly,House,427.0,2022,28,June
37.0,Female,117433.0,Single,1.0,Master's,Self-Employed,34.13691036562041,Suburban,Comprehensive,1.0,340.0,8.0,Good,Yes,Weekly,House,449.0,2023,30,April
50.0,Female,29557.0,Single,1.0,Bachelor's,Employed,15.83989400695192,Urban,Comprehensive,0.0,626.0,7.0,Poor,Yes,Daily,Condo,581.0,2023,29,August
54.0,Female,18087.0,Married,3.0,Bachelor's,,35.62081486929533,Suburban,Premium,0.0,708.0,2.0,Good,Yes,Weekly,Apartment,2468.0,2022,21,April
29.0,Female,76929.0,Divorced,3.0,High School,Unemployed,18.8845662465295,Suburban,Premium,0.0,354.0,6.0,Poor,No,Monthly,House,1145.0,2020,25,September
40.0,Male,2845.0,Married,2.0,Bachelor's,Employed,38.55333035393619,Urban,Basic,0.0,578.0,6.0,Good,No,Daily,House,1784.0,2019,23,September
49.0,Male,6880.0,Single,0.0,Master's,Self-Employed,14.9187983334846,Urban,Comprehensive,,451.0,8.0,Poor,No,Rarely,Condo,646.0,2024,16,May
58.0,Female,4838.0,Divorced,,Master's,Self-Employed,,Rural,Comprehensive,1.0,438.0,7.0,Good,No,Daily,Apartment,710.0,2022,20,December
36.0,Male,16293.0,Single,0.0,Master's,Unemployed,32.636256752281724,Suburban,Comprehensive,1.0,575.0,2.0,Poor,Yes,Weekly,Condo,27.0,2020,22,July
32.0,Male,6660.0,Divorced,4.0,High School,Unemployed,40.82838181214533,Urban,Premium,0.0,696.0,9.0,Poor,Yes,Weekly,Condo,1615.0,2020,12,March
42.0,Male,899.0,Married,2.0,PhD,Unemployed,26.72360270859592,Urban,Premium,2.0,731.0,2.0,Good,Yes,Rarely,Condo,933.0,2024,19,February
36.0,Female,4928.0,Single,1.0,Master's,Self-Employed,13.939321516841495,Rural,Premium,4.0,586.0,4.0,Good,Yes,Monthly,Condo,491.0,2020,6,October
63.0,Female,58305.0,Single,2.0,High School,Self-Employed,50.92836652568283,Rural,Basic,0.0,328.0,9.0,Good,No,Daily,Apartment,1034.0,2023,4,May
